sets
    j        periodos de programacao          /1*5/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*3/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	6
2	8
3	8
4	7
5	9
6	6
7	5
8	7
9	9
10	9
11	9
12	5
13	6
14	7
15	7
16	6
17	5
18	5
19	8
20	6
21	8
22	6
23	5
24	7
25	6
26	5
27	8
28	7
29	6
30	7
31	9
32	8
33	7
34	5
35	5
36	8
37	7
38	5
39	5
40	7
41	5
42	6
43	6
44	5
45	6
46	6
47	5
48	9
49	5
50	9
51	5
52	5
53	6
54	5
55	8
56	8
57	6
58	9
59	6
60	9
61	5
62	6
63	6
64	5
65	5
66	6
67	6
68	9
69	6
70	6
71	8
72	9
73	7
74	9
75	7
76	7
77	6
78	7
79	6
80	6
81	6
82	6
83	8
84	5
85	6
86	9
87	6
88	9
89	7
90	8
91	6
92	9
93	8
94	8
95	7
96	7
97	5
98	8
99	5
100	7
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	9
2	5
3	4
/

d(i)     data de entrega de i
/
1	4
2	3
3	4
4	4
5	3
6	4
7	4
8	4
9	3
10	3
11	4
12	3
13	4
14	3
15	3
16	3
17	4
18	4
19	3
20	3
21	3
22	4
23	3
24	4
25	3
26	3
27	4
28	3
29	3
30	4
31	4
32	4
33	4
34	3
35	3
36	4
37	4
38	4
39	3
40	3
41	4
42	4
43	3
44	3
45	4
46	3
47	4
48	3
49	3
50	4
51	3
52	4
53	3
54	3
55	4
56	3
57	4
58	4
59	3
60	3
61	4
62	3
63	3
64	3
65	4
66	3
67	4
68	3
69	4
70	4
71	4
72	3
73	4
74	4
75	3
76	3
77	3
78	4
79	4
80	4
81	4
82	4
83	4
84	4
85	3
86	4
87	4
88	3
89	3
90	4
91	3
92	3
93	3
94	3
95	3
96	4
97	4
98	3
99	3
100	3
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        
1        493      551      919      
2        828      1100     977      
3        959      690      422      
4        905      1072     642      
5        450      638      916      
6        359      493      907      
7        380      583      1139     
8        952      605      375      
9        454      750      526      
10       1118     767      1082     
11       993      386      876      
12       579      399      587      
13       1114     500      373      
14       841      1136     1147     
15       829      490      399      
16       1146     851      707      
17       730      356      489      
18       673      983      775      
19       658      742      913      
20       956      755      432      
21       829      608      379      
22       313      1177     438      
23       814      666      729      
24       974      759      835      
25       322      842      540      
26       386      873      504      
27       735      578      712      
28       887      844      1022     
29       1031     570      428      
30       1133     1073     1139     
31       484      300      656      
32       1010     954      921      
33       1165     394      1116     
34       1170     1021     1111     
35       1104     845      1028     
36       1078     653      826      
37       714      723      939      
38       733      751      924      
39       855      629      999      
40       713      313      751      
41       793      1000     1140     
42       716      1076     372      
43       710      655      409      
44       476      1092     1192     
45       1080     1098     889      
46       518      866      965      
47       680      786      1200     
48       599      438      588      
49       732      449      421      
50       674      1075     853      
51       1111     1136     954      
52       660      1193     1027     
53       1170     1132     815      
54       676      459      1119     
55       571      326      767      
56       1168     373      902      
57       419      1146     524      
58       689      781      1015     
59       842      1100     564      
60       833      597      483      
61       1179     985      983      
62       912      1051     1029     
63       505      428      1000     
64       1069     725      617      
65       915      1179     485      
66       784      443      792      
67       986      795      478      
68       935      1197     558      
69       915      373      724      
70       400      882      1081     
71       326      1067     1075     
72       1181     1088     836      
73       721      814      358      
74       436      1096     467      
75       1027     650      1074     
76       1185     986      910      
77       622      572      708      
78       1066     1068     900      
79       826      932      932      
80       333      1130     922      
81       522      440      344      
82       509      785      901      
83       913      326      355      
84       646      346      1053     
85       1082     510      648      
86       614      457      893      
87       895      396      1155     
88       730      916      594      
89       1062     432      406      
90       1042     949      621      
91       986      1053     421      
92       458      1099     944      
93       1045     832      1019     
94       1189     970      731      
95       463      312      865      
96       337      702      922      
97       484      1012     1170     
98       882      938      332      
99       974      1135     791      
100      524      820      1019     
;



Table CP(j,w)    Capacidade produtiva de w em j
         1        2        3        
1        23040    23040    23040    
2        23040    23040    23040    
3        23040    23040    23040    
4        23040    23040    23040    
5        23040    23040    23040    
;



