sets
    j        periodos de programacao          /1*9/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*7/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	7
2	5
3	9
4	6
5	8
6	5
7	8
8	7
9	8
10	9
11	8
12	9
13	8
14	6
15	6
16	9
17	6
18	5
19	8
20	8
21	9
22	9
23	6
24	5
25	7
26	9
27	9
28	9
29	7
30	8
31	6
32	6
33	9
34	9
35	6
36	9
37	5
38	8
39	7
40	9
41	6
42	5
43	9
44	8
45	5
46	7
47	8
48	7
49	7
50	5
51	9
52	6
53	7
54	5
55	9
56	7
57	9
58	9
59	5
60	8
61	8
62	6
63	8
64	7
65	9
66	5
67	8
68	7
69	7
70	9
71	9
72	9
73	5
74	7
75	7
76	7
77	9
78	8
79	6
80	6
81	9
82	9
83	9
84	5
85	8
86	6
87	6
88	8
89	7
90	6
91	8
92	6
93	7
94	6
95	8
96	6
97	9
98	6
99	8
100	8
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	4
2	6
3	3
4	8
5	8
6	6
7	1
/

d(i)     data de entrega de i
/
1	8
2	7
3	7
4	8
5	8
6	7
7	7
8	8
9	7
10	8
11	7
12	8
13	8
14	7
15	7
16	8
17	7
18	7
19	8
20	7
21	8
22	7
23	8
24	8
25	7
26	8
27	7
28	7
29	7
30	7
31	8
32	7
33	8
34	8
35	7
36	8
37	8
38	7
39	8
40	7
41	8
42	7
43	8
44	8
45	8
46	8
47	7
48	7
49	7
50	7
51	7
52	7
53	8
54	7
55	7
56	8
57	7
58	7
59	8
60	7
61	7
62	8
63	8
64	8
65	8
66	8
67	7
68	8
69	7
70	7
71	7
72	7
73	8
74	8
75	8
76	8
77	7
78	7
79	8
80	7
81	8
82	7
83	7
84	7
85	8
86	7
87	7
88	7
89	8
90	8
91	8
92	7
93	7
94	8
95	7
96	8
97	8
98	7
99	8
100	7
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        6        7        
1        396      808      833      1046     868      761      626      
2        753      908      625      350      1177     385      1033     
3        871      1036     465      1123     1163     894      668      
4        919      621      880      369      702      837      714      
5        994      617      1148     1016     848      936      904      
6        1108     1012     802      550      814      622      401      
7        1165     526      642      1182     671      1134     801      
8        814      495      888      1110     1034     957      1151     
9        1150     1042     1021     659      1005     810      1090     
10       517      983      1103     543      418      1133     859      
11       1163     890      982      746      426      1074     486      
12       846      874      538      452      1010     867      1047     
13       556      431      618      607      1196     1136     461      
14       557      1180     1005     1007     518      631      1165     
15       360      421      1198     977      607      696      754      
16       718      663      632      1151     740      880      361      
17       569      943      479      518      370      609      429      
18       335      676      341      786      570      502      1086     
19       438      607      718      917      834      478      968      
20       413      362      784      482      788      745      768      
21       457      683      1078     1124     379      1107     1134     
22       893      372      1057     525      489      431      635      
23       1033     1050     713      323      859      899      485      
24       1059     581      1110     739      341      438      973      
25       821      799      957      991      1015     1012     749      
26       619      1053     553      365      1004     928      765      
27       905      1024     458      718      588      385      396      
28       801      578      813      1095     760      775      1104     
29       923      840      910      735      420      707      442      
30       1193     370      1092     656      607      1038     368      
31       775      694      870      582      938      642      499      
32       885      1084     914      1107     615      331      313      
33       748      1093     626      318      1165     1054     349      
34       1024     790      1084     1178     886      373      1080     
35       1134     1090     915      1040     1195     882      892      
36       760      943      411      708      663      1177     370      
37       1125     321      528      409      1164     619      667      
38       562      1163     571      588      389      637      971      
39       507      1064     955      1118     451      1146     734      
40       1034     622      954      794      753      1182     433      
41       644      1071     1008     736      646      1019     988      
42       418      615      633      731      1131     507      1163     
43       1183     520      1146     559      350      785      404      
44       720      367      685      419      1035     1079     1014     
45       902      663      484      981      733      905      1004     
46       997      395      1132     735      1097     1006     955      
47       765      414      453      610      700      651      892      
48       364      541      661      647      978      305      1128     
49       511      400      1109     1028     593      302      583      
50       496      829      1180     861      678      966      347      
51       734      1148     302      909      637      1142     542      
52       546      994      762      1041     776      1191     625      
53       558      1130     1159     663      356      1159     743      
54       346      323      681      609      820      594      420      
55       907      767      360      1166     377      733      592      
56       841      420      693      568      546      484      331      
57       484      881      386      605      479      789      363      
58       510      1054     675      986      1155     717      794      
59       361      308      433      488      1012     764      998      
60       415      980      794      491      807      852      363      
61       874      447      535      1034     763      355      676      
62       596      734      618      335      780      617      576      
63       339      915      758      872      678      699      1180     
64       590      689      1029     1169     378      1181     964      
65       401      471      894      478      432      920      600      
66       1190     847      1007     529      733      341      952      
67       905      421      1019     434      381      451      512      
68       686      1010     778      526      1153     788      932      
69       987      324      753      1151     828      304      898      
70       433      1056     1018     1015     457      837      678      
71       1189     1183     1071     408      715      839      322      
72       964      580      938      1130     588      450      1047     
73       774      994      659      966      1045     937      1182     
74       405      1051     1092     475      1180     985      992      
75       426      596      758      888      1007     619      451      
76       352      412      932      640      877      1155     661      
77       1034     1008     674      517      619      552      801      
78       598      355      1063     977      590      398      709      
79       710      1024     718      701      1130     376      761      
80       907      477      869      1043     514      645      922      
81       617      893      1083     545      1015     727      510      
82       606      592      1106     861      872      654      938      
