sets
    j        periodos de programacao          /1*7/
    i        indice dos pedidos              /1*300/
    w        indice dos estagios produtivos  /1*3/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	6
2	5
3	9
4	8
5	7
6	6
7	9
8	5
9	8
10	6
11	7
12	6
13	5
14	7
15	5
16	6
17	8
18	7
19	6
20	8
21	8
22	8
23	8
24	6
25	8
26	9
27	5
28	5
29	5
30	5
31	8
32	6
33	6
34	7
35	5
36	9
37	8
38	8
39	5
40	9
41	5
42	8
43	6
44	9
45	9
46	8
47	7
48	9
49	9
50	8
51	8
52	7
53	8
54	7
55	7
56	8
57	7
58	8
59	6
60	5
61	5
62	6
63	6
64	9
65	6
66	8
67	8
68	5
69	8
70	7
71	8
72	9
73	8
74	6
75	8
76	8
77	7
78	9
79	6
80	7
81	5
82	7
83	5
84	9
85	6
86	5
87	8
88	8
89	5
90	5
91	6
92	5
93	8
94	7
95	7
96	9
97	9
98	9
99	9
100	6
101	8
102	7
103	9
104	6
105	5
106	6
107	5
108	7
109	6
110	5
111	9
112	9
113	7
114	8
115	5
116	5
117	7
118	9
119	5
120	6
121	7
122	6
123	5
124	6
125	9
126	7
127	9
128	7
129	8
130	9
131	6
132	7
133	7
134	7
135	8
136	5
137	5
138	6
139	8
140	5
141	5
142	5
143	7
144	9
145	5
146	6
147	6
148	7
149	6
150	8
151	9
152	7
153	5
154	5
155	6
156	9
157	8
158	7
159	6
160	6
161	7
162	6
163	5
164	9
165	8
166	6
167	7
168	9
169	7
170	6
171	8
172	6
173	5
174	5
175	8
176	7
177	9
178	9
179	6
180	6
181	5
182	7
183	5
184	5
185	6
186	9
187	9
188	9
189	5
190	6
191	6
192	7
193	7
194	7
195	5
196	7
197	9
198	9
199	9
200	5
201	8
202	6
203	6
204	7
205	9
206	5
207	5
208	5
209	7
210	7
211	5
212	5
213	5
214	7
215	6
216	7
217	7
218	8
219	6
220	5
221	8
222	9
223	9
224	7
225	5
226	9
227	8
228	7
229	9
230	6
231	7
232	6
233	5
234	7
235	7
236	6
237	6
238	7
239	5
240	5
241	7
242	9
243	6
244	6
245	5
246	5
247	5
248	6
249	8
250	5
251	5
252	5
253	5
254	7
255	6
256	8
257	5
258	5
259	5
260	8
261	6
262	6
263	5
264	5
265	5
266	8
267	7
268	7
269	5
270	9
271	9
272	5
273	7
274	9
275	8
276	7
277	7
278	7
279	9
280	6
281	7
282	8
283	9
284	7
285	8
286	5
287	8
288	7
289	5
290	9
291	6
292	7
293	5
294	5
295	8
296	8
297	5
298	9
299	8
300	9
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	5
2	4
3	2
/

d(i)     data de entrega de i
/
1	6
2	4
3	4
4	6
5	5
6	5
7	4
8	3
9	5
10	6
11	6
12	5
13	5
14	5
15	3
16	3
17	4
18	6
19	4
20	4
21	3
22	6
23	6
24	6
25	6
26	3
27	3
28	5
29	3
30	5
31	3
32	3
33	6
34	4
35	6
36	6
37	3
38	5
39	5
40	3
41	6
42	3
43	3
44	6
45	6
46	6
47	5
48	3
49	4
50	6
51	4
52	5
53	6
54	4
55	6
56	4
57	4
58	5
59	4
60	5
61	4
62	5
63	6
64	5
65	6
66	6
67	4
68	3
69	3
70	3
71	6
72	4
73	6
74	4
75	4
76	3
77	3
78	3
79	4
80	6
81	3
82	4
83	3
84	6
85	4
86	4
87	6
88	3
89	4
90	4
91	6
92	5
93	5
94	3
95	3
96	4
97	3
98	6
99	4
100	6
101	6
102	3
103	3
104	4
105	6
106	5
107	4
108	5
109	5
110	6
111	6
112	5
113	3
114	6
115	4
116	5
117	5
118	5
119	6
120	6
121	4
122	6
123	4
124	5
125	3
126	5
127	6
128	4
129	6
130	3
131	4
132	3
133	6
134	4
135	6
136	5
137	3
138	3
139	3
140	4
141	5
142	3
143	6
144	6
145	6
146	4
147	4
148	3
149	6
150	3
151	5
152	6
153	5
154	6
155	6
156	4
157	5
158	4
159	6
160	4
161	4
162	6
163	5
164	5
165	3
166	5
167	5
168	6
169	6
170	5
171	4
172	6
173	6
174	6
175	3
176	3
177	6
178	5
179	5
180	4
181	3
182	4
183	6
184	4
185	4
186	5
187	3
188	6
189	4
190	6
191	4
192	6
193	4
194	3
195	5
196	3
197	3
198	5
199	6
200	4
201	6
202	3
203	3
204	5
205	5
206	3
207	6
208	3
209	3
210	4
211	6
212	4
213	4
214	6
215	5
216	5
217	3
218	3
219	5
220	3
221	5
222	6
223	3
224	4
225	5
226	6
227	6
228	3
229	3
230	3
231	5
232	5
233	4
234	4
235	3
236	3
237	3
238	4
239	3
240	5
241	5
242	4
243	3
244	6
245	4
246	5
247	3
248	4
249	5
250	3
251	6
252	5
253	3
254	5
255	3
256	5
257	4
258	4
259	5
260	4
261	5
262	4
263	5
264	4
265	3
