sets
    j        periodos de programacao          /1*9/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*7/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	8
2	7
3	9
4	9
5	6
6	8
7	6
8	8
9	9
10	7
11	8
12	6
13	7
14	7
15	7
16	8
17	7
18	8
19	8
20	6
21	7
22	5
23	7
24	6
25	5
26	9
27	7
28	7
29	9
30	8
31	7
32	8
33	7
34	6
35	8
36	6
37	9
38	9
39	7
40	7
41	6
42	7
43	8
44	7
45	6
46	5
47	8
48	5
49	7
50	9
51	9
52	8
53	5
54	6
55	9
56	7
57	9
58	5
59	7
60	5
61	7
62	7
63	7
64	5
65	8
66	9
67	7
68	9
69	6
70	6
71	9
72	9
73	7
74	8
75	9
76	7
77	8
78	5
79	7
80	5
81	7
82	6
83	8
84	6
85	8
86	8
87	9
88	5
89	5
90	5
91	5
92	8
93	8
94	9
95	9
96	5
97	5
98	8
99	7
100	6
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	1
2	1
3	7
4	3
5	3
6	2
7	8
/

d(i)     data de entrega de i
/
1	7
2	8
3	7
4	7
5	8
6	7
7	7
8	8
9	8
10	8
11	8
12	8
13	8
14	8
15	8
16	7
17	7
18	8
19	7
20	7
21	8
22	7
23	7
24	8
25	7
26	8
27	8
28	8
29	8
30	8
31	8
32	8
33	8
34	7
35	7
36	8
37	8
38	8
39	8
40	8
41	7
42	7
43	7
44	8
45	8
46	7
47	7
48	8
49	8
50	8
51	7
52	7
53	7
54	8
55	8
56	8
57	7
58	7
59	8
60	7
61	8
62	7
63	7
64	7
65	7
66	7
67	8
68	7
69	7
70	8
71	8
72	7
73	8
74	7
75	7
76	7
77	7
78	7
79	8
80	8
81	7
82	8
83	7
84	7
85	8
86	7
87	7
88	8
89	7
90	7
91	8
92	8
93	8
94	7
95	8
96	8
97	7
98	8
99	7
100	7
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        6        7        
1        578      678      385      381      386      488      539      
2        1142     1027     406      823      700      372      1158     
3        516      999      1063     1039     986      616      384      
4        412      1033     883      861      1044     388      859      
5        350      933      707      1068     688      692      1063     
6        1016     1107     332      507      711      991      381      
7        377      969      978      319      623      713      458      
8        649      506      540      755      1146     517      517      
9        675      712      916      1183     536      326      1025     
10       1021     665      739      949      482      517      1124     
11       837      765      640      495      563      442      353      
12       1075     864      1162     662      702      815      300      
13       955      384      426      556      1085     1083     472      
14       487      1173     851      688      836      663      520      
15       559      333      840      968      866      835      607      
16       795      545      806      733      539      1130     393      
17       569      606      1079     780      1000     1049     757      
