sets
    j        periodos de programacao          /1*11/
    i        indice dos pedidos              /1*300/
    w        indice dos estagios produtivos  /1*7/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	9
2	5
3	8
4	8
5	5
6	5
7	9
8	9
9	8
10	8
11	9
12	7
13	8
14	8
15	6
16	7
17	5
18	6
19	9
20	5
21	6
22	6
23	5
24	5
25	5
26	9
27	7
28	8
29	8
30	7
31	8
32	5
33	5
34	5
35	7
36	8
37	5
38	6
39	9
40	6
41	8
42	9
43	9
44	9
45	9
46	7
47	6
48	6
49	7
50	9
51	5
52	7
53	7
54	5
55	5
56	5
57	5
58	9
59	7
60	5
61	8
62	7
63	7
64	5
65	9
66	8
67	9
68	5
69	8
70	7
71	6
72	6
73	6
74	8
75	5
76	9
77	8
78	6
79	5
80	5
81	8
82	7
83	7
84	6
85	8
86	9
87	8
88	5
89	5
90	5
91	6
92	5
93	7
94	8
95	5
96	8
97	5
98	9
99	9
100	9
101	7
102	9
103	7
104	9
105	5
106	5
107	5
108	9
109	8
110	8
111	9
112	7
113	7
114	8
115	6
116	9
117	5
118	9
119	9
120	9
121	5
122	5
123	9
124	7
125	5
126	6
127	7
128	6
129	7
130	7
131	8
132	7
133	6
134	6
135	5
136	8
137	9
138	5
139	8
140	5
141	7
142	5
143	8
144	7
145	8
146	6
147	8
148	9
149	7
150	8
151	9
152	7
153	7
154	5
155	5
156	9
157	5
158	7
159	6
160	8
161	5
162	9
163	8
164	6
165	7
166	6
167	6
168	9
169	6
170	6
171	8
172	5
173	9
174	6
175	7
176	5
177	8
178	8
179	5
180	5
181	8
182	8
183	5
184	5
185	5
186	9
187	9
188	7
189	8
190	6
191	9
192	9
193	5
194	5
195	8
196	6
197	7
198	8
199	5
200	8
201	8
202	9
203	8
204	9
205	7
206	7
207	9
208	9
209	5
210	5
211	5
212	6
213	7
214	5
215	7
216	9
217	5
218	7
219	9
220	6
221	6
222	6
223	7
224	9
225	8
226	7
227	9
228	8
229	8
230	7
231	9
232	5
233	6
234	6
235	8
236	8
237	5
238	9
239	6
240	9
241	7
242	7
243	9
244	8
245	5
246	7
247	6
248	7
249	8
250	5
251	6
252	6
253	6
254	5
255	7
256	6
257	8
258	6
259	8
260	8
261	9
262	6
263	7
264	8
265	5
266	7
267	7
268	9
269	6
270	9
271	5
272	5
273	5
274	7
275	8
276	9
277	6
278	7
279	5
280	9
281	6
282	6
283	5
284	8
285	8
286	5
287	5
288	9
289	8
290	7
291	9
292	7
293	6
294	5
295	6
296	7
297	7
298	6
299	7
300	6
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	7
2	9
3	2
4	5
5	9
6	6
7	3
/

d(i)     data de entrega de i
/
1	8
2	10
3	7
4	8
5	9
6	9
7	8
8	10
9	7
10	7
11	7
12	10
13	8
14	7
15	10
16	9
17	9
18	9
19	10
20	9
21	8
22	8
23	10
24	8
25	7
26	7
27	8
28	9
29	7
30	10
31	7
32	9
33	10
34	8
35	7
36	8
37	9
38	8
39	10
40	7
41	10
42	10
43	8
44	9
45	8
46	10
47	7
48	8
49	7
50	7
51	10
52	9
53	8
54	7
55	8
56	7
57	10
58	10
59	9
60	10
61	10
62	7
63	9
64	7
65	8
66	7
67	10
68	8
69	10
70	7
71	8
72	9
73	7
74	10
75	7
76	7
77	9
78	8
79	10
80	8
81	10
82	10
83	8
84	9
85	8
86	8
87	9
88	7
89	10
90	7
91	8
92	10
93	7
94	7
95	10
96	8
97	7
98	9
99	9
100	10
101	8
102	8
103	10
104	7
105	9
106	10
107	8
108	8
109	10
110	8
111	9
112	9
113	10
114	7
115	9
116	10
117	10
118	7
119	8
120	9
121	7
122	10
123	7
124	7
125	7
126	10
127	9
128	10
129	8
130	8
131	9
132	8
133	7
134	8
135	10
136	9
137	7
138	7
139	7
140	7
141	10
142	7
143	8
144	8
145	7
146	10
147	9
148	8
149	8
150	8
151	7
152	7
153	8
154	9
155	8
156	7
157	7
158	7
159	7
160	9
161	7
162	7
163	10
164	7
165	10
166	10
167	8
168	8
169	8
170	8
171	10
172	9
173	9
174	8
175	8
176	7
177	9
178	10
179	10
180	8
181	10
182	10
183	10
184	8
185	10
186	10
187	9
188	9
189	7
190	9
191	9
192	7
193	9
194	10
195	7
196	7
197	9
198	7
199	10
200	10
201	10
202	8
203	8
204	9
205	10
206	8
207	10
208	7
209	9
210	10
211	9
212	7
213	9
214	7
215	7
216	8
217	9
218	7
219	10
220	10
221	9
222	10
223	10
224	10
225	10
226	8
227	10
228	10
229	7
230	10
231	10
232	7
233	8
234	8
235	8
236	10
237	9
238	8
239	10
240	9
241	10
242	9
243	7
244	10
245	9
246	8
247	8
248	10
249	9
250	10
251	10
252	10
253	9
254	9
255	10
256	8
257	8
258	10
259	10
260	10
261	8
262	7
263	10
264	8
265	7
266	8
267	8
268	9
269	8
270	10
271	10
272	9
273	9
274	8
275	7
276	10
277	9
278	7
279	10
280	8
281	9
282	8
283	10
284	9
285	10
286	10
287	9
288	8
289	9
290	9
291	9
292	10
293	10
294	8
295	7
296	8
297	9
298	8
299	9
300	7
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        6        7        
1        1110     859      767      931      379      392      384      
2        829      401      398      804      536      1009     971      
3        580      406      425      576      692      1186     854      
4        367      543      1096     1141     356      469      934      
5        1090     792      1142     348      860      1011     360      
6        1082     581      1111     1120     1166     805      1185     
7        609      623      355      473      988      665      1125     
8        713      644      768      1176     1033     1008     416      
9        367      999      1031     781      818      992      873      
10       1063     408      469      1031     886      518      707      
11       835      811      672      533      1064     863      752      
12       927      828      790      1118     676      1177     396      
13       1145     865      1055     361      894      996      739      
14       893      312      1090     766      595      502      895      
15       659      642      1071     1003     742      657      1189     
16       301      963      838      944      611      722      583      
17       804      1108     771      573      385      825      1013     
18       810      303      820      981      398      829      424      
19       1062     1006     480      1092     1109     357      571      
20       1098     407      530      707      609      810      1058     
21       347      893      485      595      847      326      576      
22       837      1195     830      604      1164     783      1023     
23       575      940      1141     548      838      1088     367      
24       836      709      830      486      643      1131     981      
25       1104     1190     405      1189     858      844      513      
26       599      489      1130     1190     808      1110     598      
27       1000     424      720      560      1149     895      1014     
28       665      945      1137     686      647      381      850      
29       855      321      547      635      658      926      796      
30       498      955      581      331      507      881      1044     
31       942      1188     1028     1002     763      771      907      
32       560      468      560      818      816      1190     321      
