sets
    j        periodos de programacao          /1*5/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*3/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	6
2	7
3	7
4	8
5	8
6	5
7	8
8	6
9	5
10	9
11	5
12	9
13	8
14	8
15	8
16	5
17	8
18	7
19	7
20	8
21	5
22	8
23	6
24	5
25	5
26	7
27	9
28	8
29	9
30	6
31	7
32	9
33	7
34	8
35	5
36	8
37	7
38	5
39	7
40	6
41	7
42	7
43	7
44	8
45	8
46	9
47	6
48	5
49	7
50	6
51	6
52	8
53	7
54	6
55	5
56	7
57	8
58	9
59	7
60	8
61	5
62	5
63	9
64	8
65	7
66	9
67	9
68	8
69	8
70	6
71	9
72	8
73	7
74	6
75	9
76	5
77	7
78	8
79	9
80	6
81	7
82	5
83	8
84	6
85	7
86	9
87	9
88	5
89	7
90	9
91	6
92	7
93	6
94	6
95	7
96	9
97	5
98	6
99	5
100	5
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	6
2	7
3	5
/

d(i)     data de entrega de i
/
1	3
2	3
3	4
4	4
5	4
6	3
7	3
8	3
9	3
10	4
11	3
12	4
13	4
14	4
15	3
16	4
17	4
18	4
19	3
20	4
21	4
22	3
23	4
24	3
25	4
26	3
27	4
28	3
29	3
30	3
31	3
32	3
33	4
34	4
35	4
36	4
37	4
38	3
39	3
40	4
41	4
42	4
43	4
44	4
45	3
46	4
47	4
48	3
49	3
50	4
51	3
52	3
53	4
54	4
55	3
56	3
57	4
58	4
59	4
60	4
61	3
62	3
63	3
64	4
65	3
66	4
67	3
68	4
69	3
70	4
71	3
72	4
73	4
74	3
75	4
76	4
77	4
78	4
79	3
80	3
81	4
82	3
83	3
84	4
85	4
86	4
87	4
88	4
89	3
90	3
91	3
92	4
93	3
94	4
95	3
96	3
97	3
98	4
99	3
100	3
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        
1        498      566      736      
2        320      323      754      
3        671      305      673      
4        315      412      630      
5        1104     760      1143     
6        1135     1151     1036     
7        427      904      1012     
8        580      951      814      
9        620      680      1131     
10       843      1041     984      
11       1019     529      1025     
12       441      576      587      
13       829      328      982      
14       830      692      1176     
15       556      1019     816      
16       333      872      799      
17       981      854      785      
18       1049     845      519      
19       644      421      402      
20       618      482      428      
21       546      748      640      
22       1180     504      400      
23       773      473      1161     
24       1133     414      823      
25       362      740      434      
26       1115     743      816      
27       442      539      366      
28       637      697      915      
29       772      539      973      
30       620      1061     626      
31       977      370      346      
32       1009     727      543      
33       559      368      922      
34       523      1151     1152     
35       1034     481      893      
36       1156     730      318      
37       1196     1179     779      
38       964      880      949      
39       972      471      1006     
40       982      365      341      
41       313      615      548      
42       654      568      623      
43       862      793      1054     
44       875      309      708      
45       944      907      461      
46       972      1173     1154     
47       1077     896      1050     
48       370      737      699      
49       775      1096     1064     
50       329      629      470      
51       1077     619      473      
52       788      1031     714      
53       829      1141     682      
54       428      1166     496      
55       1046     305      400      
56       602      872      948      
57       1070     600      1014     
58       633      756      739      
59       690      303      421      
60       1123     710      669      
61       311      542      509      
62       470      843      645      
63       1197     1093     1091     
64       427      1162     1161     
65       474      737      703      
66       831      571      940      
67       1051     331      716      
68       1126     739      1154     
69       634      822      586      
70       1051     347      661      
71       880      787      966      
72       730      969      1134     
73       878      588      577      
74       703      529      870      
75       911      875      689      
76       904      990      973      
77       1064     554      809      
78       690      1097     683      
79       491      1117     752      
80       777      1030     566      
81       331      386      707      
82       365      392      924      
83       335      1126     1100     
84       800      538      916      
85       543      670      1158     
86       933      470      805      
87       551      855      669      
88       1142     917      1173     
89       848      985      677      
90       326      476      707      
91       790      448      1051     
92       630      925      709      
93       310      693      721      
94       1174     1092     547      
95       1065     976      653      
96       1166     416      798      
97       1058     705      914      
98       730      446      1049     
99       477      589      1169     
100      894      985      544      
;



Table CP(j,w)    Capacidade produtiva de w em j
         1        2        3        
1        23040    23040    23040    
2        23040    23040    23040    
3        23040    23040    23040    
4        23040    23040    23040    
5        23040    23040    23040    
;



