sets
    j        periodos de programacao          /1*5/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*3/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	6
2	8
3	8
4	5
5	9
6	6
7	6
8	9
9	6
10	5
11	7
12	5
13	5
14	7
15	5
16	5
17	7
18	9
19	9
20	5
21	5
22	7
23	5
24	7
25	7
26	7
27	5
28	5
29	5
30	5
31	7
32	5
33	7
34	5
35	7
36	5
37	5
38	5
39	9
40	7
41	6
42	6
43	6
44	7
45	7
46	9
47	7
48	5
49	6
50	7
51	7
52	9
53	7
54	9
55	9
56	8
57	8
58	9
59	9
60	6
61	6
62	9
63	6
64	5
65	8
66	6
67	8
68	5
69	5
70	6
71	9
72	9
73	8
74	8
75	9
76	5
77	8
78	5
79	9
80	7
81	7
82	5
83	6
84	6
85	7
86	9
87	5
88	5
89	6
90	8
91	7
92	5
93	9
94	5
95	8
96	5
97	8
98	9
99	7
100	6
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	7
2	9
3	7
/

d(i)     data de entrega de i
/
1	4
2	4
3	4
4	3
5	4
6	4
7	3
8	4
9	3
10	3
11	3
12	3
13	3
14	3
15	4
16	3
17	4
18	3
19	4
20	4
21	3
22	3
23	4
24	3
25	3
26	4
27	4
28	4
29	4
30	3
31	4
32	3
33	3
34	3
35	4
36	3
37	3
38	3
39	3
40	3
41	4
42	4
43	3
44	4
45	3
46	3
47	4
48	3
49	3
50	4
51	3
52	4
53	3
54	3
55	3
56	3
57	4
58	4
59	4
60	3
61	3
62	3
63	3
64	3
65	3
66	3
67	3
68	3
69	4
70	4
71	3
72	4
73	4
74	3
75	3
76	3
77	3
78	3
79	3
80	3
81	4
82	3
83	4
84	3
85	3
86	4
87	3
88	3
89	3
90	3
91	4
92	3
93	4
94	3
95	3
96	3
97	3
98	4
99	4
100	4
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        
1        430      1045     776      
2        360      536      673      
3        302      377      534      
4        1099     1072     987      
5        822      742      1084     
6        768      1052     597      
7        926      1047     960      
8        384      746      826      
9        814      809      1158     
10       743      635      938      
11       920      675      368      
12       465      997      810      
13       684      737      759      
14       673      1020     552      
15       475      440      963      
16       854      977      724      
17       672      623      319      
18       384      769      853      
19       460      390      817      
20       933      776      640      
21       712      662      1024     
22       1145     1150     1146     
23       848      345      405      
24       502      848      1083     
25       934      1166     479      
26       506      1181     744      
27       1012     300      1053     
28       479      778      412      
29       1146     551      435      
30       776      443      333      
31       675      520      893      
32       1163     714      378      
33       503      1134     502      
34       801      906      473      
35       603      456      680      
36       315      852      768      
37       1077     547      750      
38       647      530      641      
39       846      901      338      
40       745      1070     1142     
41       445      1156     1067     
42       579      726      952      
43       718      899      904      
44       691      999      1070     
45       552      459      505      
46       429      994      362      
47       497      1070     990      
48       987      368      592      
49       441      570      1004     
50       514      833      551      
51       459      989      359      
52       677      921      812      
53       832      1184     584      
54       397      315      906      
55       616      1035     1113     
56       1159     396      785      
57       697      554      792      
58       658      888      1065     
59       819      654      559      
60       714      847      1138     
61       859      1082     820      
62       888      594      531      
63       603      488      473      
64       666      542      693      
65       793      1172     628      
66       1048     828      1134     
67       1039     611      1146     
68       937      854      462      
69       1027     692      436      
70       683      1092     465      
71       642      508      569      
72       969      1179     1143     
73       1128     497      1063     
74       433      421      814      
75       630      1163     601      
76       373      1115     951      
77       981      594      519      
78       959      454      788      
79       1104     987      760      
80       672      330      1023     
81       943      892      860      
82       544      1057     593      
83       576      909      666      
84       806      347      303      
85       383      470      878      
86       1042     720      1121     
87       739      1108     661      
88       911      1174     458      
89       960      377      607      
90       469      870      929      
91       585      313      844      
92       988      1109     822      
93       939      426      465      
94       1017     876      1042     
95       451      483      301      
96       391      972      707      
97       506      943      861      
98       687      891      960      
99       646      806      520      
100      337      788      1056     
;



Table CP(j,w)    Capacidade produtiva de w em j
         1        2        3        
1        23040    23040    23040    
2        23040    23040    23040    
3        23040    23040    23040    
4        23040    23040    23040    
5        23040    23040    23040    
;



