sets
    j        periodos de programacao          /1*5/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*3/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	6
2	5
3	6
4	6
5	9
6	5
7	6
8	7
9	6
10	7
11	9
12	6
13	8
14	8
15	9
16	8
17	9
18	6
19	7
20	5
21	9
22	5
23	7
24	6
25	6
26	6
27	8
28	6
29	8
30	9
31	5
32	6
33	5
34	7
35	7
36	9
37	9
38	9
39	9
40	9
41	5
42	8
43	9
44	8
45	7
46	7
47	9
48	7
49	9
50	8
51	7
52	5
53	9
54	9
55	9
56	8
57	9
58	8
59	5
60	8
61	7
62	7
63	7
64	9
65	6
66	7
67	8
68	5
69	8
70	6
71	9
72	6
73	5
74	9
75	5
76	7
77	5
78	9
79	9
80	9
81	7
82	6
83	9
84	9
85	5
86	8
87	9
88	8
89	7
90	7
91	6
92	6
93	8
94	9
95	7
96	8
97	6
98	6
99	8
100	7
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	9
2	3
3	1
/

d(i)     data de entrega de i
/
1	4
2	3
3	4
4	4
5	4
6	3
7	4
8	3
9	3
10	3
11	3
12	3
13	3
14	3
15	3
16	4
17	3
18	4
19	3
20	3
21	3
22	4
23	4
24	4
25	4
26	4
27	4
28	3
29	4
30	4
31	3
32	3
33	4
34	4
35	3
36	3
37	3
38	3
39	4
40	4
41	3
42	3
43	3
44	3
45	3
46	3
47	4
48	3
49	4
50	3
51	3
52	4
53	3
54	4
55	3
56	3
57	4
58	4
59	3
60	4
61	3
62	4
63	4
64	3
65	3
66	3
67	4
68	4
69	3
70	3
71	4
72	4
73	4
74	3
75	4
76	3
77	4
78	3
79	4
80	4
81	4
82	4
83	4
84	3
85	3
86	4
87	3
88	3
89	3
90	4
91	3
92	3
93	4
94	4
95	4
96	3
97	3
98	3
99	3
100	3
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        
1        1074     973      1139     
2        977      1093     840      
3        533      465      518      
4        317      909      579      
5        1136     1008     581      
6        751      554      1043     
7        388      331      626      
8        898      970      992      
9        1051     691      319      
10       863      495      930      
11       859      623      708      
12       437      329      1192     
13       986      975      1143     
14       544      435      573      
15       816      381      443      
16       315      1130     498      
17       307      901      804      
18       970      1043     467      
19       310      511      721      
20       687      1164     1075     
21       749      340      1119     
22       599      486      746      
23       367      1187     1180     
24       412      696      316      
25       1088     369      604      
26       599      976      374      
27       387      614      1183     
28       1200     472      549      
29       868      689      1040     
30       552      827      534      
31       600      618      748      
32       987      328      1096     
33       528      1086     918      
34       698      593      439      
35       1179     875      915      
36       784      1185     336      
37       1076     859      439      
38       463      399      463      
39       561      1148     627      
40       1127     1012     735      
41       369      1187     384      
42       534      623      864      
43       906      427      303      
44       312      611      1058     
45       794      429      1091     
46       862      1011     1005     
47       874      783      387      
48       567      946      485      
49       489      970      997      
50       726      432      303      
51       981      663      313      
52       1080     827      1079     
53       758      1019     405      
54       886      1140     624      
55       1163     1036     883      
56       568      873      914      
57       405      944      586      
58       951      934      375      
59       475      644      394      
60       321      892      545      
61       490      460      971      
62       865      430      796      
63       780      1041     362      
64       801      389      1150     
65       347      670      864      
66       1094     531      687      
67       560      686      805      
68       1200     337      916      
69       316      827      507      
70       901      350      932      
71       618      996      1029     
72       495      738      958      
73       574      539      679      
74       994      524      807      
75       666      414      940      
76       999      475      1001     
77       993      905      889      
78       890      1069     1142     
79       500      1181     704      
80       363      616      916      
81       517      756      645      
82       693      881      466      
83       794      644      438      
84       463      688      997      
85       773      972      560      
86       1174     811      358      
87       654      854      529      
88       848      1171     595      
89       993      669      993      
90       628      533      831      
91       848      1082     842      
92       739      466      501      
93       564      970      397      
94       1075     1094     379      
95       1054     650      899      
96       905      928      478      
97       857      477      642      
98       1081     333      798      
99       856      330      480      
100      602      632      356      
;



Table CP(j,w)    Capacidade produtiva de w em j
         1        2        3        
1        23040    23040    23040    
2        23040    23040    23040    
3        23040    23040    23040    
4        23040    23040    23040    
5        23040    23040    23040    
;



