sets
    j        periodos de programacao          /1*11/
    i        indice dos pedidos              /1*300/
    w        indice dos estagios produtivos  /1*7/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	5
2	9
3	5
4	5
5	8
6	5
7	9
8	7
9	9
10	9
11	5
12	5
13	6
14	8
15	5
16	5
17	9
18	8
19	9
20	5
21	5
22	5
23	5
24	8
25	6
26	7
27	6
28	7
29	7
30	6
31	9
32	5
33	8
34	8
35	9
36	6
37	7
38	7
39	8
40	8
41	6
42	8
43	5
44	7
45	9
46	6
47	6
48	6
49	6
50	6
51	9
52	9
53	8
54	8
55	5
56	5
57	7
58	7
59	6
60	5
61	8
62	5
63	8
64	7
65	5
66	5
67	7
68	5
69	9
70	5
71	6
72	9
73	8
74	7
75	8
76	6
77	7
78	8
79	9
80	8
81	8
82	8
83	6
84	8
85	8
86	5
87	5
88	7
89	6
90	9
91	7
92	7
93	6
94	9
95	6
96	6
97	6
98	9
99	6
100	9
101	8
102	9
103	6
104	5
105	5
106	5
107	7
108	8
109	5
110	8
111	6
112	5
113	9
114	8
115	5
116	9
117	6
118	7
119	9
120	6
121	6
122	9
123	5
124	6
125	6
126	7
127	7
128	6
129	6
130	9
131	5
132	9
133	7
134	8
135	5
136	9
137	6
138	8
139	7
140	8
141	9
142	9
143	8
144	6
145	5
146	9
147	6
148	5
149	9
150	7
151	7
152	9
153	7
154	7
155	9
156	7
157	7
158	8
159	7
160	7
161	9
162	6
163	7
164	9
165	9
166	8
167	7
168	9
169	6
170	9
171	8
172	8
173	8
174	7
175	7
176	7
177	6
178	8
179	5
180	9
181	8
182	5
183	9
184	8
185	7
186	7
187	6
188	8
189	5
190	8
191	6
192	8
193	9
194	6
195	7
196	5
197	8
198	7
199	7
200	8
201	9
202	9
203	7
204	6
205	7
206	7
207	7
208	6
209	5
210	9
211	7
212	8
213	8
214	8
215	8
216	5
217	8
218	8
219	7
220	9
221	8
222	6
223	8
224	6
225	8
226	5
227	8
228	5
229	7
230	5
231	9
232	9
233	5
234	5
235	6
236	7
237	6
238	6
239	8
240	6
241	8
242	7
243	9
244	6
245	8
246	5
247	9
248	8
249	8
250	5
251	6
252	6
253	6
254	6
255	6
256	9
257	5
258	7
259	5
260	5
261	9
262	7
263	7
264	8
265	7
266	7
267	5
268	9
269	6
270	6
271	6
272	7
273	7
274	7
275	5
276	7
277	5
278	5
279	5
280	6
281	5
282	7
283	7
284	5
285	9
286	8
287	7
288	8
289	5
290	7
291	6
292	5
293	9
294	5
295	6
296	5
297	8
298	7
299	5
300	7
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	8
2	3
3	2
4	7
5	6
6	4
7	7
/

d(i)     data de entrega de i
/
1	9
2	8
3	8
4	10
5	10
6	10
7	10
8	10
9	10
10	10
11	8
12	9
13	9
14	10
15	8
16	8
17	10
18	9
19	9
20	9
21	7
22	7
23	7
24	9
25	8
26	7
27	9
28	8
29	8
30	10
31	9
32	7
33	10
34	9
35	9
36	8
37	9
38	7
39	9
40	10
41	8
42	8
43	8
44	8
45	10
46	7
47	9
48	7
49	9
50	7
51	9
52	8
53	10
54	7
55	10
56	8
57	7
58	7
59	9
60	7
61	8
62	8
63	7
64	8
65	8
66	7
67	7
68	7
69	7
70	10
71	8
72	8
73	8
74	7
75	9
76	9
77	10
78	7
79	10
80	9
81	7
82	9
83	9
84	9
85	9
86	8
87	9
88	7
89	7
90	8
91	10
92	8
93	10
94	10
95	10
96	9
97	9
98	8
99	9
100	9
101	9
102	7
103	8
104	8
105	9
106	9
107	7
108	7
109	10
110	8
111	10
112	7
113	10
114	9
115	9
116	9
117	7
118	8
119	7
120	7
121	8
122	7
123	10
124	9
125	10
126	9
127	7
128	10
129	10
130	9
131	8
132	10
133	10
134	8
135	9
136	10
137	9
138	9
139	10
140	10
141	7
142	10
143	10
144	8
145	7
146	7
147	8
148	8
149	8
150	9
151	10
152	10
153	7
154	10
155	10
156	8
157	9
158	10
159	9
160	7
161	9
162	7
163	10
164	8
165	9
166	7
167	7
168	8
169	7
170	8
171	7
172	9
173	7
174	8
175	10
176	7
177	8
178	8
179	8
180	10
181	10
182	10
183	7
184	9
185	8
186	10
187	7
188	7
189	7
190	10
191	8
192	8
193	7
194	8
195	7
196	8
197	10
198	8
199	7
200	10
201	9
202	10
203	8
204	7
205	10
206	7
207	7
208	10
209	8
210	7
211	9
212	8
213	7
214	7
215	10
216	10
217	10
218	10
219	8
220	9
221	8
222	8
223	8
224	10
225	7
226	9
227	8
228	8
229	8
230	9
231	10
232	10
233	10
234	7
235	7
236	9
237	8
238	10
239	10
240	7
241	10
242	8
243	8
244	8
245	9
246	7
247	10
248	8
249	8
250	8
