sets
    j        periodos de programacao          /1*9/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*7/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	8
2	8
3	9
4	9
5	9
6	6
7	6
8	9
9	5
10	5
11	6
12	9
13	8
14	7
15	5
16	6
17	9
18	5
19	8
20	7
21	9
22	6
23	9
24	8
25	5
26	6
27	6
28	5
29	7
30	7
31	9
32	8
33	6
34	6
35	5
36	7
37	8
38	7
39	8
40	5
41	8
42	9
43	6
44	7
45	9
46	6
47	5
48	8
49	7
50	7
51	8
52	5
53	7
54	5
55	7
56	5
57	5
58	9
59	6
60	5
61	5
62	6
63	9
64	8
65	6
66	5
67	6
68	5
69	6
70	9
71	9
72	5
73	5
74	5
75	9
76	8
77	6
78	5
79	6
80	5
81	7
82	6
83	5
84	9
85	6
86	9
87	6
88	7
89	9
90	5
91	6
92	7
93	6
94	8
95	8
96	9
97	7
98	6
99	7
100	7
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	8
2	9
3	7
4	4
5	7
6	5
7	7
/

d(i)     data de entrega de i
/
1	7
2	7
3	8
4	8
5	8
6	8
7	8
8	7
9	8
10	8
11	7
12	8
13	8
14	8
15	7
16	7
17	8
18	7
19	7
20	8
21	7
22	7
23	7
24	7
25	7
26	8
27	8
28	7
29	7
30	8
31	8
32	7
33	7
34	8
35	7
36	8
37	7
38	7
39	8
40	7
41	8
42	7
43	7
44	8
45	8
46	8
47	7
48	8
49	8
50	7
51	7
52	7
53	7
54	8
55	8
56	8
57	7
58	7
59	7
60	8
61	8
62	7
63	7
64	8
65	7
66	8
67	8
68	7
69	8
70	8
71	8
72	8
73	7
74	8
75	7
76	7
77	7
78	8
79	7
80	8
81	7
82	7
83	8
84	7
85	8
86	7
87	7
88	8
89	7
90	8
91	8
92	7
93	7
94	8
95	7
96	7
97	8
98	7
99	8
100	8
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        6        7        
1        490      472      389      601      953      456      382      
2        851      740      1108     438      906      312      1195     
3        436      618      838      570      1156     988      588      
4        359      758      622      977      948      356      649      
5        1003     559      981      1035     718      745      1175     
6        641      500      444      458      1068     678      869      
7        709      706      1012     450      407      773      925      
8        561      757      1112     1146     569      1103     1128     
9        414      623      532      1180     612      955      952      
10       858      327      816      806      668      609      993      
11       653      1111     1109     503      322      921      434      
12       664      468      663      500      986      454      360      
13       587      1165     1002     917      1120     573      707      
14       1020     447      993      1115     514      778      319      
15       590      978      939      586      987      864      872      
16       300      931      612      961      834      1176     1096     
17       1133     611      1110     711      1188     978      390      
18       1127     632      757      467      306      900      861      
19       715      693      921      1163     1172     373      469      
20       911      678      1127     408      655      740      408      
21       971      1117     452      953      849      989      725      
22       412      541      1066     1143     768      544      508      
23       389      650      477      609      657      1060     1133     
24       1072     374      1153     669      1052     1154     1086     
25       645      481      322      762      1079     486      1046     
26       639      1048     380      1075     766      493      711      
27       419      542      400      731      960      771      565      
28       729      318      491      688      534      1144     703      
29       699      382      985      751      1176     559      1051     
30       640      866      637      418      1089     1145     808      
31       949      418      586      854      748      544      374      
32       836      743      632      1095     736      643      792      
33       572      1095     855      388      639      1124     314      
34       453      1188     623      496      847      559      472      
35       937      790      690      1105     1141     341      842      
36       1013     350      333      566      1188     376      1062     
37       427      976      938      862      906      470      704      
38       994      784      1147     1039     888      559      1112     
39       1120     615      502      511      980      598      897      
40       1046     1082     610      369      423      583      998      
41       1162     587      488      865      990      744      1033     
42       998      1025     716      652      833      1054     589      
43       572      1130     991      645      470      941      904      
44       937      619      965      852      774      609      452      
45       1114     1169     912      907      1167     536      360      
46       360      842      1091     1182     580      631      1080     
47       888      828      436      313      1094     733      887      
48       584      959      1184     901      413      1188     977      
49       820      595      350      1149     1179     607      660      
50       1042     434      756      407      439      1058     411      
51       499      1023     338      379      430      1046     857      
52       995      672      465      410      1173     912      987      
53       474      588      641      755      530      534      482      
54       742      643      903      407      397      512      973      
55       897      1093     1163     558      1156     348      1036     
56       1113     836      906      1125     696      989      489      
57       962      767      1079     541      1161     688      385      
58       894      689      771      753      948      708      322      
59       924      902      949      660      419      572      1070     
60       442      691      989      999      814      874      490      
61       940      1031     373      324      693      349      1200     
62       372      1019     475      762      472      832      970      
63       491      494      1034     445      1097     919      878      
64       593      909      1097     665      731      647      458      
65       585      899      763      442      429      1145     1156     
66       770      1118     513      585      717      812      864      
67       511      834      765      693      315      647      454      
68       1002     353      476      631      662      405      1010     
69       626      590      648      300      521      869      611      
70       369      1186     839      1109     589      1109     423      
71       541      684      394      539      1002     1102     673      
72       658      790      719      830      560      601      655      
73       1150     347      638      969      879      1156     302      
74       1098     353      406      693      1026     345      313      
75       715      493      483      882      797      603      385      
76       535      368      968      891      513      638      637      
77       864      1049     308      619      452      603      330      
78       431      736      570      912      1031     488      717      
79       1058     758      678      909      783      504      1167     
80       746      423      1085     366      347      398      765      
81       418      1152     968      694      634      1110     730      
82       356      873      1100     948      699      821      608      
83       361      1105     956      333      643      998      699      
84       760      884      918      364      996      498      317      
85       670      1145     361      463      707      531      523      
86       1153     628      564      885      1091     489      852      
87       668      750      605      460      554      1053     360      
88       587      812      900      794      945      916      1196     
89       1055     305      1078     1171     811      729      911      
90       457      357      749      391      396      1198     975      
91       1124     400      542      694      524      602      1132     
92       719      339      980      599      682      1084     824      
93       1108     698      777      1094     640      389      768      
94       715      470      939      923      1118     673      1072     
95       903      1060     304      644      1032     1122     415      
96       1115     861      878      797      1125     486      772      
97       660      991      1043     793      639      751      407      
98       948      940      441      591      623      861      527      
99       947      1185     639      682      733      433      831      
100      1041     1088     1051     907      376      1090     1120     
;



Table CP(j,w)    Capacidade produtiva de w em j
         1        2        3        4        5        6        7        
1        23040    23040    23040    23040    23040    23040    23040    
2        23040    23040    23040    23040    23040    23040    23040    
3        23040    23040    23040    23040    23040    23040    23040    
4        23040    23040    23040    23040    23040    23040    23040    
5        23040    23040    23040    23040    23040    23040    23040    
6        23040    23040    23040    23040    23040    23040    23040    
7        23040    23040    23040    23040    23040    23040    23040    
8        23040    23040    23040    23040    23040    23040    23040    
9        23040    23040    23040    23040    23040    23040    23040    
;



