sets
    j        periodos de programacao          /1*9/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*7/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	7
2	6
3	8
4	6
5	7
6	6
7	9
8	5
9	7
10	6
11	9
12	5
13	5
14	9
15	9
16	6
17	6
18	7
19	6
20	9
21	7
22	7
23	8
24	7
25	6
26	8
27	6
28	9
29	9
30	5
31	6
32	5
33	5
34	7
35	5
36	8
37	7
38	6
39	9
40	6
41	5
42	8
43	8
44	7
45	9
46	6
47	8
48	6
49	9
50	9
51	8
52	7
53	6
54	7
55	9
56	6
57	6
58	7
59	9
60	7
61	5
62	5
63	9
64	8
65	5
66	8
67	7
68	7
69	6
70	5
71	6
72	9
73	5
74	5
75	5
76	8
77	7
78	7
79	6
80	6
81	9
82	7
83	5
84	7
85	7
86	9
87	7
88	6
89	9
90	5
91	8
92	8
93	7
94	5
95	8
96	9
97	5
98	5
99	6
100	7
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	4
2	3
3	6
4	6
5	2
6	6
7	6
/

d(i)     data de entrega de i
/
1	8
2	7
3	7
4	8
5	8
6	7
7	8
8	8
9	7
10	8
11	7
12	8
13	7
14	8
15	8
16	7
17	7
18	7
19	7
20	8
21	7
22	7
23	7
24	8
25	8
26	8
27	7
28	8
29	7
30	7
31	8
32	8
33	7
34	7
35	7
36	8
37	7
38	7
39	8
40	8
41	8
42	8
43	7
44	8
45	8
46	7
47	8
48	7
49	8
50	7
51	8
52	8
53	7
54	7
55	7
56	7
57	8
58	8
59	8
60	7
61	7
62	7
63	8
64	8
65	8
66	7
67	7
68	7
69	8
70	8
71	8
72	8
73	8
74	7
75	8
76	8
77	8
78	8
79	7
80	7
81	7
82	7
83	8
84	7
85	7
86	7
87	8
88	8
89	7
90	8
91	7
92	7
93	8
94	8
95	7
96	7
97	8
98	7
99	7
100	8
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        6        7        
1        654      1182     923      751      471      664      313      
2        482      498      346      551      995      843      565      
3        939      705      618      858      540      688      520      
4        874      631      777      416      831      476      652      
5        762      782      974      668      577      533      830      
6        988      725      1139     897      1150     684      874      
7        489      878      592      538      1041     972      399      
8        957      970      610      812      448      584      1020     
9        826      1074     1184     1087     825      563      823      
10       365      435      853      1167     348      755      1150     
11       1108     965      797      407      608      690      731      
12       626      724      1050     939      321      899      336      
13       1129     812      1121     1193     1122     1124     1117     
14       1109     472      867      550      519      423      1155     
15       1185     849      703      953      842      954      904      
