sets
    j        periodos de programacao          /1*7/
    i        indice dos pedidos              /1*100/
    w        indice dos estagios produtivos  /1*5/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	5
2	8
3	7
4	9
5	6
6	5
7	8
8	7
9	6
10	5
11	6
12	7
13	7
14	6
15	8
16	7
17	9
18	5
19	8
20	7
21	8
22	6
23	7
24	9
25	9
26	6
27	6
28	7
29	7
30	9
31	8
32	7
33	9
34	7
35	8
36	9
37	5
38	9
39	6
40	7
41	7
42	8
43	7
44	6
45	6
46	9
47	7
48	9
49	9
50	5
51	8
52	7
53	5
54	7
55	9
56	8
57	6
58	8
59	8
60	6
61	8
62	7
63	5
64	9
65	9
66	6
67	6
68	5
69	5
70	8
71	8
72	6
73	6
74	6
75	5
76	5
77	9
78	6
79	5
80	8
81	6
82	8
83	7
84	6
85	6
86	5
87	6
88	6
89	6
90	7
91	7
92	5
93	8
94	8
95	9
96	8
97	8
98	6
99	5
100	6
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	2
2	5
3	7
4	1
5	4
/

d(i)     data de entrega de i
/
1	5
2	5
3	6
4	5
5	5
6	5
7	5
8	5
9	5
10	5
11	6
12	6
13	6
14	5
15	6
16	5
17	6
18	5
19	5
20	6
21	5
22	5
23	6
24	5
25	6
26	6
27	5
28	6
29	5
30	6
31	5
32	5
33	6
34	5
35	6
36	5
37	5
38	6
39	6
40	6
41	5
42	6
43	5
44	6
45	5
46	5
47	6
48	5
49	6
50	6
51	5
52	5
53	5
54	6
55	5
56	5
57	6
58	6
59	6
60	6
61	6
62	5
63	6
64	5
65	6
66	5
67	6
68	5
69	6
70	6
71	6
72	6
73	6
74	6
75	5
76	6
77	5
78	6
79	6
80	6
81	6
82	5
83	6
84	6
85	5
86	6
87	6
88	6
89	5
90	5
91	6
92	5
93	5
94	6
95	5
96	5
97	5
98	6
99	5
100	6
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        
1        624      526      1132     507      1053     
2        615      669      531      514      641      
3        1012     611      374      889      1110     
4        664      615      928      604      679      
5        670      656      985      542      818      
6        529      387      701      959      938      
7        482      512      743      579      554      
8        833      820      1175     489      491      
9        436      539      362      461      586      
10       454      911      979      569      619      
11       703      948      986      1197     942      
12       770      1161     637      824      956      
13       589      856      896      572      965      
14       1111     370      368      551      614      
15       824      732      808      424      1155     
16       682      615      578      767      590      
17       718      397      989      1073     681      
18       824      341      323      850      1023     
19       1193     921      835      686      1187     
20       1140     1097     312      364      555      
21       472      766      1099     1017     634      
22       434      980      594      668      1198     
23       722      1006     756      441      1089     
24       741      1106     845      364      933      
25       352      940      632      580      990      
26       1162     481      931      1099     478      
27       799      504      504      993      729      
28       423      583      1023     1154     994      
29       383      1004     932      654      869      
30       909      871      455      339      892      
31       486      1134     1147     393      1012     
32       871      934      1003     937      861      
33       939      533      808      771      559      
34       494      472      764      912      855      
35       1179     1168     571      928      1113     
36       762      772      645      1099     683      
37       573      544      1130     405      863      
38       941      325      520      698      1009     
39       673      602      1094     701      734      
40       434      1051     485      921      525      
41       840      983      488      675      988      
42       1073     637      1033     325      687      
43       996      763      741      783      976      
44       518      955      931      963      1057     
45       781      366      374      549      698      
46       1137     579      1015     793      670      
47       858      537      679      1079     856      
48       662      754      514      361      534      
49       533      1095     320      309      389      
50       380      1140     1036     510      852      
51       308      964      1194     882      394      
52       636      748      521      535      340      
53       834      993      631      795      849      
54       1107     722      1188     662      823      
55       1055     972      1114     345      1094     
56       824      1176     941      378      701      
57       566      708      932      821      434      
58       593      712      819      589      949      
59       834      1031     1038     1016     861      
60       443      357      839      1041     991      
61       1198     818      966      401      416      
62       328      318      763      514      402      
63       948      1083     997      516      566      
64       351      431      1014     1156     1143     
65       1011     1016     1013     1121     870      
66       453      683      774      1183     854      
67       1168     869      792      418      563      
68       1034     471      976      699      564      
69       997      343      759      504      459      
70       727      803      1139     934      1073     
71       352      935      452      1187     849      
72       755      858      808      894      609      
73       719      969      870      987      1076     
74       447      1001     858      885      529      
75       1050     476      449      876      889      
76       461      950      869      455      867      
77       317      1007     314      764      615      
78       404      1119     830      365      743      
79       764      974      428      752      1175     
80       428      443      1118     488      660      
81       368      511      417      538      373      
82       934      637      300      671      425      
83       1074     737      696      619      589      
84       871      443      379      818      695      
85       510      1018     1151     1073     953      
86       977      627      595      434      914      
87       311      800      773      525      682      
88       1113     560      625      371      1090     
89       444      1006     1132     1071     1194     
90       755      752      741      467      896      
91       1001     572      429      1195     511      
92       972      1019     322      336      1129     
93       446      790      439      1061     343      
94       526      706      500      1129     770      
95       373      811      1199     1195     1145     
96       1085     318      1118     1071     1148     
97       1066     1150     871      499      1070     
98       1141     386      961      787      896      
99       418      1062     1133     716      1038     
100      964      812      940      1184     1146     
;



Table CP(j,w)    Capacidade produtiva de w em j
         1        2        3        4        5        
1        23040    23040    23040    23040    23040    
2        23040    23040    23040    23040    23040    
3        23040    23040    23040    23040    23040    
4        23040    23040    23040    23040    23040    
5        23040    23040    23040    23040    23040    
6        23040    23040    23040    23040    23040    
7        23040    23040    23040    23040    23040    
;



