sets
    j        periodos de programacao          /1*9/
    i        indice dos pedidos              /1*300/
    w        indice dos estagios produtivos  /1*5/
    ;

    Parameters

    beta
    /0.0/
    tau(i)   custo diario de atraso do pedido i
/
1	9
2	5
3	6
4	5
5	9
6	7
7	5
8	7
9	7
10	6
11	9
12	5
13	5
14	6
15	8
16	6
17	9
18	9
19	5
20	9
21	8
22	9
23	6
24	8
25	7
26	9
27	6
28	9
29	7
30	6
31	9
32	8
33	5
34	9
35	9
36	7
37	8
38	7
39	7
40	5
41	5
42	8
43	8
44	6
45	5
46	9
47	5
48	5
49	9
50	8
51	7
52	8
53	9
54	7
55	9
56	6
57	9
58	6
59	5
60	9
61	6
62	5
63	7
64	7
65	5
66	9
67	9
68	8
69	7
70	8
71	8
72	8
73	9
74	6
75	7
76	7
77	6
78	9
79	9
80	5
81	7
82	6
83	9
84	9
85	9
86	5
87	6
88	7
89	7
90	9
91	6
92	8
93	5
94	6
95	9
96	5
97	7
98	8
99	5
100	7
101	8
102	6
103	8
104	5
105	7
106	5
107	7
108	9
109	6
110	6
111	8
112	7
113	7
114	9
115	7
116	6
117	6
118	5
119	7
120	7
121	6
122	5
123	5
124	8
125	9
126	6
127	5
128	6
129	6
130	7
131	7
132	9
133	6
134	6
135	8
136	7
137	7
138	9
139	5
140	5
141	8
142	7
143	9
144	7
145	9
146	5
147	8
148	5
149	5
150	6
151	8
152	6
153	5
154	8
155	5
156	6
157	5
158	9
159	6
160	7
161	5
162	7
163	7
164	6
165	9
166	6
167	7
168	9
169	9
170	6
171	7
172	5
173	7
174	9
175	8
176	6
177	7
178	7
179	6
180	6
181	9
182	9
183	7
184	9
185	8
186	9
187	5
188	9
189	8
190	6
191	6
192	7
193	5
194	6
195	6
196	7
197	8
198	9
199	8
200	7
201	6
202	9
203	9
204	9
205	5
206	7
207	5
208	9
209	6
210	6
211	8
212	7
213	8
214	9
215	9
216	9
217	5
218	7
219	7
220	5
221	5
222	6
223	9
224	7
225	8
226	8
227	8
228	8
229	8
230	9
231	6
232	8
233	5
234	8
235	5
236	6
237	9
238	5
239	7
240	8
241	6
242	8
243	8
244	9
245	9
246	7
247	8
248	5
249	6
250	7
251	8
252	7
253	6
254	7
255	7
256	9
257	6
258	5
259	5
260	7
261	9
262	6
263	7
264	9
265	8
266	9
267	5
268	5
269	8
270	9
271	9
272	9
273	8
274	6
275	7
276	8
277	6
278	9
279	9
280	9
281	8
282	9
283	5
284	5
285	7
286	8
287	5
288	5
289	7
290	7
291	6
292	6
293	7
294	6
295	9
296	5
297	7
298	7
299	8
300	7
/

upsilon(w)       custo de operacao do setor produtivo w
/
1	4
2	1
3	8
4	1
5	5
/

d(i)     data de entrega de i
/
1	7
2	5
3	5
4	5
5	6
6	5
7	8
8	6
9	6
10	8
11	6
12	5
13	5
14	6
15	8
16	5
17	8
18	5
19	5
20	6
21	8
22	5
23	7
24	7
25	7
26	7
27	8
28	7
29	6
30	6
31	7
32	8
33	6
34	7
35	6
36	6
37	7
38	6
39	5
40	8
41	8
42	7
43	6
44	7
45	6
46	7
47	6
48	5
49	6
50	5
51	8
52	6
53	5
54	7
55	7
56	6
57	5
58	6
59	8
60	8
61	6
62	6
63	7
64	5
65	7
66	7
67	8
68	8
69	8
70	5
71	5
72	8
73	8
74	6
75	5
76	8
77	5
78	5
79	7
80	5
81	7
82	8
83	7
84	8
85	5
86	7
87	6
88	7
89	6
90	5
91	5
92	7
93	5
94	6
95	6
96	8
97	7
98	8
99	6
100	6
101	7
102	8
103	5
104	8
105	5
106	5
107	6
108	7
109	5
110	6
111	8
112	7
113	6
114	7
115	5
116	5
117	6
118	7
119	6
120	5
121	5
122	6
123	5
124	7
125	8
126	6
127	6
128	6
129	6
130	7
131	8
132	5
133	6
134	8
135	8
136	7
137	5
138	8
139	5
140	7
141	5
142	6
143	6
144	6
145	7
146	5
147	8
148	7
149	5
150	8
151	5
152	5
153	6
154	7
155	6
156	8
157	7
158	5
159	8
160	5
161	6
162	6
163	7
164	7
165	6
166	8
167	5
168	8
169	6
170	6
171	8
172	8
173	5
174	8
175	7
176	5
177	6
178	6
179	7
180	8
181	6
182	6
183	6
184	5
185	6
186	8
187	7
188	5
189	8
190	5
191	6
192	8
193	5
194	8
195	8
196	6
197	6
198	5
199	6
200	6
201	5
202	7
203	7
204	5
205	7
206	7
207	5
208	5
209	6
210	7
211	6
212	8
213	5
214	5
215	7
216	7
217	5
218	5
219	7
220	7
221	6
222	6
223	6
224	7
225	5
226	8
227	5
228	6
229	8
230	7
231	8
232	5
233	7
234	7
235	5
236	5
237	8
238	7
239	7
240	7
241	5
242	5
243	7
244	6
245	6
246	6
247	7
248	5
249	7
250	8
251	7
252	5
253	5
254	8
255	6
256	7
257	8
258	7
259	8
260	5
261	6
262	6
263	5
264	5
265	7
266	8
267	6
268	6
269	6
270	5
271	5
272	5
273	5
274	6
275	8
276	6
277	6
278	7
279	6
280	8
281	6
282	6
283	7
284	6
285	6
286	7
287	7
288	7
289	6
290	5
291	7
292	8
293	8
294	8
295	5
296	5
297	5
298	8
299	8
300	8
/
;
Table TP(i,w)    Tempo de processamento de i em w
         1        2        3        4        5        
1        912      450      942      603      350      
2        554      359      469      886      1106     
3        829      733      1088     794      514      
4        898      1150     337      1096     820      
5        874      880      605      668      367      
6        881      700      933      358      704      
7        300      499      816      484      518      
8        458      684      729      1002     992      
9        533      698      657      805      609      
10       419      1196     764      917      924      
11       395      954      390      809      428      
12       340      686      1176     977      497      
13       1184     419      1102     836      1200     
14       1070     516      936      947      389      
15       1001     1179     881      380      763      
16       583      1094     425      368      446      
17       327      825      466      697      1181     
18       743      599      862      1194     574      
19       926      1081     710      542      898      
20       740      881      863      1142     323      
21       723      502      443      400      537      
22       1091     482      1187     1081     620      
23       334      869      756      789      1120     
24       1021     1040     924      305      429      
25       475      869      535      749      1159     
26       412      1063     1129     1010     1196     
27       735      642      612      1088     1144     
28       395      661      587      849      443      
29       1034     1122     758      951      351      
30       760      883      1141     476      965      
31       855      754      881      815      386      
32       1167     353      767      936      1175     
33       372      1172     553      737      862      
34       656      723      366      994      1030     
35       329      984      418      1022     457      
36       315      305      1174     975      566      
37       1042     1003     995      1177     946      
38       957      888      669      862      457      
39       1098     338      353      741      925      
40       753      613      383      729      787      
41       686      871      891      905      1100     
42       638      615      567      617      989      
43       562      1160     770      419      1051     
44       379      437      1079     1133     528      
